"user_id","age","year","week","all_activity_count","attestation_event_count","results_event_count","total_score","success_attempts","total_attempts","success_rate","avg_success_score","avg_score"
73571,18,2024.0,5.0,0,0,2,200,2,2,1.00,100,100
73573,17,2023.0,48.0,18,0,0,0,0,22,0.00,0,0
73573,17,2023.0,49.0,0,0,2,200,2,2,1.00,100,100
73573,17,2023.0,50.0,0,0,3,267,3,3,1.00,89,89
73573,17,2023.0,51.0,0,0,2,200,2,2,1.00,100,100
73573,17,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
73573,17,2024.0,2.0,0,0,1,100,1,1,1.00,100,100
73573,17,2024.0,3.0,56,0,3,300,3,61,0.05,100,4
73573,17,2024.0,4.0,1,1,3,300,3,7,0.43,100,42
73573,17,2024.0,5.0,0,0,2,200,2,2,1.00,100,100
73585,18,2023.0,48.0,1,0,0,0,0,2,0.00,0,0
73585,18,2023.0,49.0,0,0,2,167,2,2,1.00,83,83
73585,18,2023.0,50.0,0,0,2,200,2,2,1.00,100,100
73585,18,2023.0,51.0,0,0,3,300,3,3,1.00,100,100
73585,18,2023.0,52.0,0,0,1,100,1,1,1.00,100,100
73585,18,2024.0,1.0,0,0,1,100,1,1,1.00,100,100
73585,18,2024.0,3.0,59,0,3,300,3,70,0.04,100,4
73585,18,2024.0,4.0,12,1,4,357,4,17,0.24,89,21
73585,18,2024.0,5.0,0,0,2,200,2,2,1.00,100,100
73588,18,2023.0,48.0,7,0,0,0,0,9,0.00,0,0
73588,18,2023.0,49.0,0,0,1,67,1,1,1.00,67,67
73588,18,2023.0,50.0,0,0,1,67,1,1,1.00,67,67
73588,18,2023.0,51.0,0,0,1,67,1,1,1.00,67,67
73588,18,2024.0,3.0,201,0,40,565,11,246,0.04,51,2
73588,18,2024.0,4.0,1,1,1,90,1,4,0.25,90,22
73710,19,2023.0,49.0,0,0,3,300,3,3,1.00,100,100
73710,19,2023.0,50.0,0,0,1,100,1,1,1.00,100,100
73710,19,2023.0,51.0,0,0,2,200,2,2,1.00,100,100
73710,19,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
73710,19,2024.0,1.0,0,0,1,100,1,1,1.00,100,100
73710,19,2024.0,2.0,0,0,1,100,1,1,1.00,100,100
73710,19,2024.0,3.0,160,0,2,200,2,164,0.01,100,1
73710,19,2024.0,4.0,2,1,5,490,5,15,0.33,98,32
73710,19,2024.0,5.0,0,0,1,100,1,1,1.00,100,100
74014,16,2023.0,49.0,87,0,7,-7,0,91,0.00,0,0
74014,16,2023.0,52.0,0,0,2,134,2,2,1.00,67,67
74014,16,2024.0,3.0,0,0,3,201,3,3,1.00,67,67
74014,16,2024.0,5.0,98,1,18,646,10,118,0.08,64,5
75082,18,2023.0,48.0,0,0,1,100,1,1,1.00,100,100
75082,18,2023.0,49.0,0,0,1,100,1,1,1.00,100,100
75082,18,2023.0,50.0,0,0,2,200,2,2,1.00,100,100
75082,18,2023.0,51.0,0,0,2,200,2,2,1.00,100,100
75082,18,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
75082,18,2024.0,3.0,159,0,14,1101,13,178,0.07,84,6
75082,18,2024.0,4.0,1,1,3,290,3,11,0.27,96,26
75082,18,2024.0,5.0,0,0,2,200,2,2,1.00,100,100
76590,18,2023.0,48.0,0,0,1,67,1,1,1.00,67,67
76590,18,2023.0,49.0,0,0,1,67,1,1,1.00,67,67
76590,18,2023.0,50.0,0,0,1,67,1,1,1.00,67,67
76590,18,2023.0,52.0,0,0,1,67,1,1,1.00,67,67
76590,18,2024.0,3.0,0,0,4,334,4,4,1.00,83,83
76590,18,2024.0,4.0,8,0,0,0,0,11,0.00,0,0
76590,18,2024.0,5.0,234,1,53,856,16,293,0.05,53,2
76592,20,2023.0,48.0,19,0,0,0,0,28,0.00,0,0
76592,20,2023.0,49.0,0,0,2,200,2,2,1.00,100,100
76592,20,2023.0,50.0,0,0,1,100,1,1,1.00,100,100
76592,20,2023.0,51.0,15,0,5,400,4,21,0.19,100,19
76592,20,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
76592,20,2024.0,2.0,0,0,1,100,1,1,1.00,100,100
76592,20,2024.0,3.0,0,0,1,100,1,7,0.14,100,14
76592,20,2024.0,4.0,178,1,11,967,11,197,0.06,87,4
76592,20,2024.0,5.0,0,0,2,200,2,2,1.00,100,100
76601,19,2023.0,48.0,0,0,1,67,1,1,1.00,67,67
76601,19,2023.0,49.0,0,0,1,100,1,1,1.00,100,100
76601,19,2023.0,50.0,0,0,3,300,3,3,1.00,100,100
76601,19,2023.0,51.0,0,0,1,100,1,1,1.00,100,100
76601,19,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
76601,19,2024.0,1.0,0,0,1,100,1,1,1.00,100,100
76601,19,2024.0,2.0,0,0,1,100,1,8,0.13,100,12
76601,19,2024.0,3.0,36,0,3,200,2,48,0.04,100,4
76601,19,2024.0,4.0,274,1,15,1057,11,316,0.03,96,3
76601,19,2024.0,5.0,0,0,3,300,3,3,1.00,100,100
76614,18,2023.0,48.0,3,0,1,100,1,10,0.10,100,10
76614,18,2023.0,49.0,3,0,2,200,2,6,0.33,100,33
76614,18,2023.0,50.0,0,0,1,100,1,1,1.00,100,100
76614,18,2023.0,51.0,0,0,2,200,2,2,1.00,100,100
76614,18,2023.0,52.0,0,0,3,300,3,3,1.00,100,100
76614,18,2024.0,2.0,0,0,1,100,1,1,1.00,100,100
76614,18,2024.0,3.0,87,1,3,300,3,96,0.03,100,3
76614,18,2024.0,4.0,0,0,3,300,3,5,0.60,100,60
76614,18,2024.0,5.0,0,0,2,200,2,2,1.00,100,100
76632,18,2023.0,49.0,0,0,2,200,2,2,1.00,100,100
76632,18,2023.0,50.0,0,0,3,300,3,3,1.00,100,100
76632,18,2023.0,51.0,0,0,2,200,2,2,1.00,100,100
76632,18,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
76632,18,2024.0,2.0,92,0,1,100,1,99,0.01,100,1
76632,18,2024.0,3.0,0,0,1,100,1,2,0.50,100,50
76632,18,2024.0,4.0,1,1,5,500,5,9,0.56,100,55
76632,18,2024.0,5.0,0,0,2,200,2,6,0.33,100,33
76644,16,2023.0,49.0,0,0,2,200,2,2,1.00,100,100
76644,16,2023.0,50.0,0,0,2,200,2,2,1.00,100,100
76644,16,2023.0,51.0,0,0,3,267,3,3,1.00,89,89
76644,16,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
76644,16,2024.0,3.0,0,0,4,400,4,4,1.00,100,100
76644,16,2024.0,4.0,2,0,3,300,3,7,0.43,100,42
76644,16,2024.0,5.0,157,1,6,266,4,168,0.02,66,1
77457,18,2023.0,48.0,0,0,1,100,1,1,1.00,100,100
77457,18,2023.0,49.0,0,0,2,200,2,2,1.00,100,100
77457,18,2023.0,50.0,0,0,1,100,1,2,0.50,100,50
77457,18,2023.0,51.0,0,0,2,200,2,2,1.00,100,100
77457,18,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
77457,18,2024.0,1.0,0,0,1,100,1,1,1.00,100,100
77457,18,2024.0,2.0,0,0,1,100,1,1,1.00,100,100
77457,18,2024.0,3.0,0,0,3,300,3,6,0.50,100,50
77457,18,2024.0,4.0,0,0,2,200,2,2,1.00,100,100
77457,18,2024.0,5.0,57,1,3,300,3,67,0.04,100,4
199900790,17,2023.0,48.0,5,0,0,0,0,10,0.00,0,0
199900790,17,2023.0,49.0,0,0,2,200,2,4,0.50,100,50
199900790,17,2023.0,50.0,0,0,1,100,1,1,1.00,100,100
199900790,17,2023.0,51.0,0,0,3,300,3,3,1.00,100,100
199900790,17,2023.0,52.0,0,0,1,100,1,1,1.00,100,100
199900790,17,2024.0,1.0,0,0,1,100,1,1,1.00,100,100
199900790,17,2024.0,2.0,0,0,1,100,1,1,1.00,100,100
199900790,17,2024.0,3.0,73,0,5,433,5,82,0.06,86,5
199900790,17,2024.0,4.0,3,1,3,300,3,8,0.38,100,37
199900790,17,2024.0,5.0,0,0,2,200,2,2,1.00,100,100
199900896,18,2023.0,48.0,0,0,0,0,0,10,0.00,0,0
199900896,18,2023.0,49.0,18,0,2,200,2,21,0.10,100,9
199900896,18,2023.0,50.0,0,0,2,200,2,2,1.00,100,100
199900896,18,2023.0,51.0,67,0,6,600,6,78,0.08,100,7
199900896,18,2023.0,52.0,0,0,2,200,2,2,1.00,100,100
199900896,18,2024.0,2.0,29,0,2,200,2,33,0.06,100,6
199900896,18,2024.0,3.0,0,0,2,200,2,2,1.00,100,100
199900896,18,2024.0,4.0,79,1,9,900,9,96,0.09,100,9
199900896,18,2024.0,5.0,0,0,1,100,1,1,1.00,100,100
